Identifier,Country name,Series code,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
12807,World,SP.POP.GROW,0,1,1.7099115668514,1.6263787680428,1.5034674477574,1.50069386291614,1.4561823467991,1.46135110698337,1.40641528155636,1.39452816779499,1.36297968883727,1.32774143598182,1.31138048074995,1.26972219120418,1.23391801483486,1.20828737400373,1.19136697020348,1.17458647814108,1.1707915340462,1.16394517597097,1.16104965712709,1.14996969089813,1.13599683220403,..
12808,Samoa,SP.POP.GROW,0,1,0.690503076362851,0.738703592600386,0.788250264283421,0.840223570185402,0.898045416593274,0.952476305213783,1.01234950665536,1.05170179435381,1.02923218724078,0.932581491046785,0.784723603336072,0.618871860102746,0.473419522754072,0.365183318855168,0.311002368609665,0.298942256767661,0.293072566509657,0.282287098123438,0.293043731077927,0.325087461279889,0.37211177822553,..
12809,"Yemen, Rep.",SP.POP.GROW,0,1,4.47480471300319,4.83608026495244,5.05313277877071,5.00856991024763,4.66751815544087,4.16454608470133,3.64310185036852,3.23618176445489,2.97444920208064,2.89859063528445,2.94706267239046,3.01681203864308,3.05060929302368,3.07405905211602,3.07487419804406,3.06123312886314,3.04972189454372,3.04831783699909,3.04959840612679,3.0537544970803,3.05759940036418,..
12810,South Africa,SP.POP.GROW,0,1,2.03607383566419,2.06130097419322,2.08652811272226,2.1117552512513,2.13698238978034,2.1622095283094,2.22517827721723,2.28814702612507,2.35111577503288,2.41408452394071,2.47705327284857,1.82957182259704,0.962056193977131,1.27269227223172,1.18188382569482,1.13719439372082,1.1218495016456,1.09667880359512,1.10405721543541,1.07454088225289,1.35162706343408,..
12811,"Congo, Dem. Rep.",SP.POP.GROW,0,1,3.60319642925284,3.90552839769677,4.10822677260982,4.06872124836574,3.74684970865421,3.26865113495818,2.74779355478317,2.34408449886066,2.14265432950212,2.20520368855373,2.44019827629583,2.70993185954546,2.90297553814407,3.01537513481004,3.01632844197278,2.94367357407717,2.86331159475483,2.80971546847515,2.76328558929206,2.7305356861337,2.70661011615488,..
12812,Zambia,SP.POP.GROW,0,1,2.74210904837189,2.61088001642736,2.50343694635179,2.4593607894131,2.49418470207348,2.57629842214948,2.68220061443686,2.7578528969461,2.76389886984835,2.68069938414856,2.54593699819384,2.40443860382992,2.30481364530578,2.26334580940409,2.2970115750064,2.3832117821509,2.47931167426676,2.56491884078416,2.65395607646447,2.74190855186951,1.58024165809656,..
12813,Zimbabwe,SP.POP.GROW,0,1,2.90754400143414,2.63018900621148,2.36727175114283,2.14713329025667,1.9840026843577,1.85559231137403,1.75265047046977,1.62844999137976,1.43933092412594,1.16346330437967,0.836787550048589,0.52253917778886,0.260304737344352,0.040958343321123,-0.11962319371307,-0.21607122010767,-0.326936088616493,-0.387111702930957,-0.2382566606718,0.180128579546186,0.778285137836969,..
12814,Aruba,SP.POP.TOTL,0,0,62147,64642,68286,72573,76762,80323,83069,85161,86827,88442,90271,92363,94596,96875,99046,100996,102711,104225,105526,106612,107488,..
12815,Andorra,SP.POP.TOTL,0,0,52773,54996,57767,60670,63111,64699,65227,64905,64246,63985,64634,66390,69043,72203,75292,77888,79874,81390,82577,83677,84864,..
12816,Afghanistan,SP.POP.TOTL,0,0,19023678,19668810.2867046,20335820.3442245,21025450.0930397,21738466.6136892,22475663,23131309.0617483,23806081.2226148,24500537.4172672,25215251.8560959,25950815.5,26697430.193609,27465525.2719371,28255718.7337078,29068646.3576999,29904962.2142857,30751661.4094588,31622333.1989448,32517656.3188065,33438328.7221609,34385068.1232714,..
12817,Angola,SP.POP.TOTL,0,0,10335052,10653515,11002910,11371750,11742960,12105105,12452725,12792237,13138265,13511575,13926373,14388244,14890474,15419943,15957460,16489021,17010366,17525367,18037964,18555115,19081912,..
12818,Albania,SP.POP.TOTL,0,0,3289483,3291695,3266983,3224901,3179442,3141102,3112597,3091902,3079037,3072725,3071856,3077378,3089778,3106701,3124861,3141800,3156607,3169665,3181397,3192723,3204284,..
12819,United Arab Emirates,SP.POP.TOTL,0,0,1808642,1909812,2014095,2121704,2232980,2348539,2473983,2611610,2755497,2897038,3033491,3149440,3254691,3400959,3658042,4069349,4662728,5405541,6206623,6938815,7511690,..
12820,Argentina,SP.POP.TOTL,0,0,32642442,33093579,33540023,33982035,34420352,34855160,35287113,35714929,36134642,36541029,36930709,37302116,37657340,38001251,38340778,38681174,39023850,39368066,39714298,40062470,40412376,..
12821,Armenia,SP.POP.TOTL,0,0,3544695,3512051,3449940,3370373,3290540,3223173,3172185,3134836,3109101,3090624,3076098,3065810,3061067,3060554,3062612,3065954,3069844,3074181,3079087,3084979,3092072,..
12822,American Samoa,SP.POP.TOTL,0,0,47052,48402,49648,50801,51885,52919,53901,54834,55745,56667,57625,58633,59687,60774,61871,62962,64045,65130,66217,67312,68420,..
12823,Antigua and Barbuda,SP.POP.TOTL,0,0,62202,62754,63802,65238,66895,68642,70450,72322,74190,75985,77656,79165,80507,81716,82838,83916,84952,85935,86881,87802,88710,..
12824,Australia,SP.POP.TOTL,0,0,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,21072500,21498500,21951700,22328800,..
12825,Austria,SP.POP.TOTL,0,0,7710882,7798899,7782519,7928746,7928746,7953067,7964966,7971116,7982461,8002186,8011560.50891186,8043015.63768939,8083639.29752868,8117800,8174700,8233300,8282424,8300788,8336926,8365275,8384745,..
12826,Azerbaijan,SP.POP.TOTL,0,0,7159000,7271000,7382000,7495000,7597000,7685000,7763000,7838000,7913000,7983000,8048534.78590979,8111143.77877744,8171892.8957739,8234039.36412743,8306399.79834826,8391850,8484550,8581300,8763400,8947150,9047932,..
12827,Burundi,SP.POP.TOTL,0,0,5601720,5724030,5835071,5933293,6017127,6086751,6140258,6181493,6223515,6283662,6374347,6499653,6656071,6838764,7039534,7251424,7474363,7707781,7943385,8170853,8382849,..
12828,Belgium,SP.POP.TOTL,0,0,9967400,10004500,10045000,10084500,10115600,10136800,10157000,10181000,10203000,10226000,10252000,10287000,10333000,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10879159,..
12829,Benin,SP.POP.TOTL,0,0,4773137,4934077,5108335,5290562,5473217,5651141,5821985,5988093,6154708,6329476,6517810,6721337,6937985,7164976,7397985,7633757,7871707,8112573,8355980,8601771,8849892,..
12830,Burkina Faso,SP.POP.TOTL,0,0,9323996,9580035,9844931,10118634,10401025,10692138,10992170,11301608,11621159,11951701,12294012,12648474,13015435,13395599,13789736,14198463,14622202,15061127,15515258,15984479,16468714,..
12831,Bangladesh,SP.POP.TOTL,0,0,105256026,107768749,110225555,112645460,115059015,117486952,119928682,122370403,124803351,127214841,129592275,131944584,134266428,136514768,138633401,140587922,142353501,143956805,145478300,147030145,148692131,..
12832,Bulgaria,SP.POP.TOTL,0,0,8718000,8632000,8540000,8472000,8435000,8400000,8356000,8312068,8257000,8208000,8060000,7910000,7869000,7823000,7781161,7739900,7699020,7659764,7623395,7585131,7543325,..
12833,Bahrain,SP.POP.TOTL,0,0,492891,506685,519696,532362,545329,559069,574914,592986,611237,626765,638193,642510,642070,647164,671760,724807,811410,925733,1052359,1169578,1261835,..
12834,"Bahamas, The",SP.POP.TOTL,0,0,256128,260845,265761,270701,275426,279774,283677,287217,290571,293988,297651,301606,305801,310201,314739,319358,324066,328861,333661,338358,342877,..
12835,Bosnia and Herzegovina,SP.POP.TOTL,0,0,4308197,4157485,3931372,3677379,3462032,3332098,3305672,3365616,3480285,3601438,3693698,3748370,3775883,3782717,3781358,3781001,3781588,3779034,3774164,3767683,3760149,..
12836,Belarus,SP.POP.TOTL,0,0,10189000,10194000,10216000,10239000,10227000,10194000,10160000,10117000,10069000,10035000,10005000,9970260.05529868,9925000,9873968.35117472,9824469.45132408,9775591.4938548,9732500,9702000,9602000,9507000,9490500,..
12837,Belize,SP.POP.TOTL,0,0,189000,194000,199000,205000,211000,216500,222000,230000,238500,243100,249800,257300,265200,273700,282600,291800,301386,311500,322100,333200,344700,..
12838,Bermuda,SP.POP.TOTL,0,0,60500,61000,61000,61000,61300,61700,61785.9601475312,61872.0400543326,61958.239887252,62044.55981337,62131,62460,62750,63040,63320,63570,63800,64000,64200,64400,64600,..
12839,Bolivia,SP.POP.TOTL,0,0,6658462,6813834,6974168,7138204,7304230,7470925,7637622,7804333,7971237,8138802,8307248,8476709,8646659,8815911,8982917,9146655,9306660,9463497,9618466,9773441,9929849,..
12840,Brazil,SP.POP.TOTL,0,0,149650206,152146887,154582103,156985824,159398558,161848162,164342524,166869168,169409713,171936271,174425387,176877135,179289227,181633074,183873377,185986964,187958211,189798070,191543237,193246610,194946470,..
12841,Barbados,SP.POP.TOTL,0,0,259501,260351,261136,261885,262637,263416,264237,265088,265941,266758,267511,268192,268813,269389,269947,270503,271062,271618,272180,272750,273331,..
12842,Brunei Darussalam,SP.POP.TOTL,0,0,252125,259357,266794,274371,282000,289614,297188,304726,312216,319654,327036,334348,341585,348771,355943,363123,370317,377513,384695,391837,398920,..
12843,Bhutan,SP.POP.TOTL,0,0,558500,555747,546356,533895,523417,518584,520529,528222,540507,555377,571262,588050,606024,624431,642400,659293,674681,688581,701363,713665,725940,..
12844,Botswana,SP.POP.TOTL,0,0,1382371,1423570,1464924,1506037,1546414,1585637,1623704,1660538,1695587,1728179,1757925,1784449,1808103,1830127,1852243,1875673,1900905,1927540,1954822,1981576,2006945,..
12845,Central African Republic,SP.POP.TOTL,0,0,2934777,3007347,3084958,3165869,3247456,3327710,3406451,3484027,3559604,3632287,3701607,3767068,3829238,3890075,3952281,4017880,4087534,4160940,4237961,4318128,4401051,..
12846,Canada,SP.POP.TOTL,0,0,27791000,28171681.963727,28519597.3575112,28833410.3605443,29111906.4041261,29354000,29671900,29987200,30247900,30499200,30769700,31081900,31362000,31676000,31995000,32312000,32649000,32976000,33311400,33739900,34108752,..
12847,Switzerland,SP.POP.TOTL,0,0,6712000,6800000,6875000,6938000,6994000,7041000,7074000,7088000,7110000,7140000,7184222.20010072,7229807.96929732,7284694.87768767,7338957.41520851,7389581.08170524,7437115,7483934,7551117,7647675,7743831,7825243,..
12848,Channel Islands,SP.POP.TOTL,0,0,140137,140804,141179,141384,141594,141934,142448,143102,143847,144607,145330,145995,146626,147262,147963,148763,149682,150689,151705,152618,153352,..
12849,Chile,SP.POP.TOTL,0,0,13187821,13429315,13678373,13929390,14174890,14409416,14630769,14840038,15039162,15231557,15419820,15604200,15783991,15959793,16132209,16301726,16468677,16633254,16795593,16955737,17113688,..
12850,China,SP.POP.TOTL,0,0,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331380000,1338299511.50477,..
12851,Cote d'Ivoire,SP.POP.TOTL,0,0,12517730,12945880,13381799,13820229,14253952,14677200,15089912,15492127,15878555,16242889,16581653,16892864,17180649,17455501,17731840,18020946,18325979,18646754,18987007,19350026,19737800,..
12852,Cameroon,SP.POP.TOTL,0,0,12180819,12529904,12882506,13236573,13589699,13940337,14287475,14631908,14976200,15324051,15678269,16039737,16408085,16783366,17165267,17553589,17948395,18350022,18758778,19175028,19598889,..
12853,"Congo, Rep.",SP.POP.TOTL,0,0,2388902,2453938,2520196,2588270,2658948,2732706,2810118,2890841,2973329,3055437,3135773,3213330,3288923,3365171,3445765,3533177,3628561,3730612,3836339,3941454,4042899,..
12854,Cook Islands,SP.POP.TOTL,0,0,17614,17730,17909,18105,18252,18307,18246,18095,17919,17808,17830,18007,18311,18693,19075,19402,19659,19861,20019,20156,20288,..
12855,Colombia,SP.POP.TOTL,0,0,33203321,33849971,34497319,35146220,35797965,36453337,37112621,37775054,38439099,39102653,39764166,40422597,41078136,41731914,42385712,43040558,43696540,44352327,45005782,45654044,46294841,..
12856,Comoros,SP.POP.TOTL,0,0,437876,448576,459515,470765,482401,494486,507062,520151,533754,547864,562469,577569,593170,609271,625876,642974,660559,678602,697034,715774,734750,..
12857,Cape Verde,SP.POP.TOTL,0,0,348165,355655,364727,374820,385101,394946,404166,412893,421203,429278,437238,445096,452740,460031,466784,472883,478267,483023,487371,491621,495999,..
12858,Costa Rica,SP.POP.TOTL,0,0,3070240,3147451,3224849,3303412,3384498,3468918,3557095,3648263,3740578,3831504,3919180,4002946,4083197,4160438,4235605,4309413,4381820,4452608,4522124,4590790,4658887,..
12859,Cuba,SP.POP.TOTL,0,0,10570328,10654121,10727088,10790686,10847842,10900795,10949206,10992290,11031429,11068382,11104313,11140168,11175434,11208029,11234970,11254242,11265124,11268687,11266905,11262628,11257979,..
12860,Curacao,SP.POP.TOTL,0,0,..,..,..,..,..,..,..,..,144472,139428.419298219,133860.22007303,128752.12514751,128182,130006,131591.063180598,134464.663121306,137490,139841,141279,141972,142668.399295012,..
12861,Cayman Islands,SP.POP.TOTL,0,0,26048,27363,28710,30074,31437,32792,34096,35361,36704,38284,40195,42501,45117,47815,50273,52268,53712,54679,55295,55763,56230,..
12862,Cyprus,SP.POP.TOTL,0,0,766663,783189,800707,818858,837205,855424,873277,890758,908059,925504,943294,961482,979874,998134,1015806,1032562,1048272,1063027,1077001,1090473,1103647,..
12863,Czech Republic,SP.POP.TOTL,0,0,10363000,10309000,10318000,10331000,10336000,10331000,10315000,10304100,10294900,10283000,10273300,10224000,10204853,10207362,10216016,10235828,10269134,10334160,10424336,10487178,10525090,..
12864,Germany,SP.POP.TOTL,0,0,79433000,80014000,80624000,81156000,81516000,81642000,81912000,82071000,82047000,82087000,82210000,82333000,82508000,82541000,82516250,82469400,82376451,82266372,82110097,81902307,81702329,..
12865,Djibouti,SP.POP.TOTL,0,0,562290,581641,594437,603534,613219,626537,644434,665755,688940,711573,731930,749604,765283,779640,793738,808367,823682,839453,855636,872090,888716,..
12866,Dominica,SP.POP.TOTL,0,0,70926,70842,70962,71181,71350,71364,71184,70846,70419,70003,69672,69447,69301,69200,69087,68925,68700,68434,68159,67922,67757,..
12867,Denmark,SP.POP.TOTL,0,0,5140000,5154000,5170000,5189000,5205000,5228000,5262000,5284220,5301000,5319111,5337344,5355082,5374255,5387174,5401177,5415978,5437272,5461438,5493621,5523095,5544139,..
12868,Dominican Republic,SP.POP.TOTL,0,0,7194666,7339826,7485619,7631076,7774932,7916309,8054768,8190620,8324680,8458164,8591967,8726256,8860760,8995398,9129965,9264267,9398285,9531954,9664948,9796852,9927320,..
12869,Algeria,SP.POP.TOTL,0,0,25299182,25930560,26557969,27169903,27751086,28291591,28786855,29242917,29673694,30099010,30533827,30982214,31441848,31913462,32396048,32888449,33391954,33906605,34428028,34950168,35468208,..
12870,East Asia & Pacific,SP.POP.TOTL,0,0,1604404741,1628544768,1651083620,1672764972,1694312969,1715490343,1736358710,1757050090,1777061068,1795957680,1813787323,1830801612,1847023163,1862608056,1877766566,1892713990,1907093067,1920855865,1934402219,1947868123,1961557074.92315,..
12871,Europe & Central Asia,SP.POP.TOTL,0,0,391814664,393966669.738648,395314578.253936,396435301.479299,396976539.47335,397259057.585378,397448669.442962,397684031.811401,397808834.255141,397830234.845574,398415515.428426,398486738.747111,398328964.191383,398480003.463898,398711667.458288,399131595.493855,399699813,400624467,401949352,403474799.857874,405093570.868526,..
12872,Ecuador,SP.POP.TOTL,0,0,10260587,10493498,10725281,10953182,11173647,11384506,11584074,11774005,11959586,12148188,12345023,12552036,12767415,12987992,13208869,13426402,13639708,13849721,14056740,14261566,14464739,..
12873,"Egypt, Arab Rep.",SP.POP.TOTL,0,0,56843275,57952386,59004372,60020423,61032081,62063810,63120498,64199588,65309201,66457136,67648419,68888032,70174632,71498433,72844998,74203215,75568453,76941572,78323298,79716203,81121077,..
12874,Euro area,SP.POP.TOTL,0,0,304708869,306153775.424486,307525663.961845,308867378.57473,309899710.737778,310669023,311537706,312357860,313030187,313797240.021252,315014558.80444,316440215.554189,318231185.188942,320198828.721114,322259053.598621,324202166,325976778,327810899,329523510,330751615,331675464.433712,..
12875,Eritrea,SP.POP.TOTL,0,0,3158295,3180430,3184019,3180541,3186063,3212503,3263016,3335157,3428264,3539885,3667576,3812473,3973973,4145500,4318343,4486155,4645837,4798561,4947521,5097998,5253676,..
12876,Spain,SP.POP.TOTL,0,0,38836000,38939050,39067750,39189400,39294950,39387000,39478150,39582400,39721100,39926250,40263200,40720450,41313950,42004500,42691650,43398150,44116441,44878945,45555716,45908594,46081574,..
12877,Estonia,SP.POP.TOTL,0,0,1569000,1561000,1533000,1494000,1463000,1437000,1416000,1400000,1386200,1375649.33388818,1369512.61479732,1364097.50497463,1358641.01509192,1353520.14946213,1348998.5174195,1346097,1343547,1341672,1340675,1340271,1339646,..
12878,Ethiopia,SP.POP.TOTL,0,0,48333261,49998845,51730288,53502211,55281054,57042197,58774378,60481739,62174171,63868806,65577897,67303731,69040669,70784012,72526620,74263861,75993403,77718436,79446419,81187751,82949541,..
12879,Finland,SP.POP.TOTL,0,0,4986000,5014000,5042000,5066000,5089000,5108000,5125000,5139835,5153000,5165446.68736403,5176197.68073052,5187995.41152457,5200596.87632102,5212995.69441602,5228143.17133722,5246096,5266268,5288720,5313399,5338871,5363624,..
12880,Fiji,SP.POP.TOTL,0,0,728390,735262,744396,754981,765725,775651,784713,793165,800685,806927,811718,814780,816336,817339,819102,822553,828046,835267,843651,852323,860623,..
12881,France,SP.POP.TOTL,0,0,58183174,58454894,58711078,58955673,59194619,59433490,59670985,59909141,60160764,60351778,60762169,61201676,61644062,62078165,62532556,63001253,63437350,63826178,64188219,64542729,64876618.4337123,..
12882,Faeroe Islands,SP.POP.TOTL,0,0,47558,46995,46050,44953,44022,43483,43416,43746,44358,45070,45743,46358,46944,47472,47915,48258,48475,48572,48597,48625,48708,..
12883,"Micronesia, Fed. Sts.",SP.POP.TOTL,0,0,96319,98749,101314,103780,105825,107233,107904,107947,107605,107237,107103,107290,107728,108325,108926,109419,109789,110092,110367,110676,111064,..
12884,Gabon,SP.POP.TOTL,0,0,929044,959631,991289,1023531,1055707,1087327,1118215,1148416,1177936,1206862,1235274,1263165,1290532,1317484,1344171,1370729,1397192,1423637,1450310,1477514,1505463,..
12885,United Kingdom,SP.POP.TOTL,0,0,57247586,57424897,57580403,57718614,57865745,58019030,58166950,58316955,58487141,58682466,58892514,59107960,59325809,59566259,59867866,60224307,60595632,60986649,61393521,61801570,62218761,..
12886,Georgia,SP.POP.TOTL,0,0,4802000,4835900,4873500,4911100,4861600,4734000,4616100,4531600,4487300,4452500,4418300,4386400,4357000,4328900,4318300,4361200,4398000,4388400,4383700,4410800,4452800,..
12887,Ghana,SP.POP.TOTL,0,0,14793415,15216133,15655847,16105502,16554855,16996901,17429209,17855250,18281113,18715676,19165490,19632265,20114361,20610897,21119911,21639806,22170556,22712403,23264176,23824402,24391823,..
12888,Gibraltar,SP.POP.TOTL,0,0,26830,26921,27032,27145,27233,27283,27279,27231,27188,27214,27348,27615,27989,28410,28793,29075,29237,29296,29287,29257,29244,..
12889,Guinea,SP.POP.TOTL,0,0,5759374,6083795,6466435,6871525,7249558,7565235,7805735,7982155,8112650,8226138,8344486,8472339,8604936,8743954,8889321,9041448,9201941,9373619,9559110,9761217,9981590,..
12890,"Gambia, The",SP.POP.TOTL,0,0,966151,1001252,1033748,1064522,1094974,1126183,1158308,1191155,1225044,1260283,1297084,1335674,1376035,1417818,1460493,1503678,1547259,1591357,1636107,1681734,1728394,..
12891,Guinea-Bissau,SP.POP.TOTL,0,0,1016695,1037431,1058839,1080767,1103003,1125392,1147908,1170619,1193585,1216902,1240655,1264855,1289526,1314795,1340814,1367695,1395492,1424191,1453757,1484120,1515224,..
12892,Equatorial Guinea,SP.POP.TOTL,0,0,373887,386536,399843,413730,428005,442527,457321,472486,488039,504001,520380,537195,554429,571999,589794,607739,625777,643936,662327,681115,700401,..
12893,Greece,SP.POP.TOTL,0,0,10161000,10260000,10370000,10466000,10553000,10634000,10709000,10777000,10835000,10883000,10917482,10949957,10987543,11023514,11061701,11103965,11148460,11192763,11237094,11282760,11319048,..
12894,Grenada,SP.POP.TOTL,0,0,96200,96368,97113,98212,99313,100163,100707,101039,101219,101354,101522,101731,101954,102195,102455,102734,103037,103368,103723,104097,104487,..
12895,Greenland,SP.POP.TOTL,0,0,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56200,56350,56600,56765,56912,56935,56774,56555,56328,56323,56534,..
12896,Guatemala,SP.POP.TOTL,0,0,8923131,9131088,9345130,9564571,9788284,10015675,10246429,10481515,10723154,10974314,11237101,11512637,11800351,12098576,12404764,12717154,13034904,13358842,13690846,14033623,14388929,..
12897,Guam,SP.POP.TOTL,0,0,133914,136518,138981,141304,143492,145559,147481,149279,151065,152987,155147,157596,160292,163121,165918,168565,171024,173334,175538,177707,179896,..
12898,Guyana,SP.POP.TOTL,0,0,724931,723448,723615,724909,726552,727979,728990,729743,730458,731496,733101,735327,738011,740925,743743,746235,748321,750068,751578,753013,754493,..
12899,High income,SP.POP.TOTL,0,0,978884198,986686521.384591,992658017.109082,1000503809.62362,1007714782.88313,1016509624,1023256947.96015,1030040570.78493,1036479809.23989,1042858110.00036,1049546481.62107,1056575301.64863,1063913021.06663,1071239147.13632,1078970903.74351,1086778569.66312,1094983285,1103840539,1112556749,1120454524.92754,1127002177.75493,..
12900,"Hong Kong SAR, China",SP.POP.TOTL,0,0,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6925900,6977700,7003700,7067800,..
12901,Honduras,SP.POP.TOTL,0,0,4889311,5026843,5165380,5303798,5440691,5575099,5706605,5835607,5963008,6090164,6218151,6347272,6477525,6609337,6743128,6879243,7017769,7158819,7302742,7449923,7600524,..
12902,Croatia,SP.POP.TOTL,0,0,4780000,4510000,4470000,4640000,4650000,4669000,4494000,4572000,4501000,4554000,4426000,4440000,4440000,4440000,4439000,4442000,4440000,4436000,4434000,4429078,4424161.46370862,..
12903,Haiti,SP.POP.TOTL,0,0,7124877,7273530,7422881,7573160,7724690,7877569,8031903,8187204,8342233,8495358,8645371,8791931,8935252,9075399,9212634,9347262,9479136,9608453,9736332,9864241,9993247,..
12904,Hungary,SP.POP.TOTL,0,0,10373988,10373400,10369341,10357522,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10008703,..
12905,Indonesia,SP.POP.TOTL,0,0,184345939,187451800,190512441,193525648,196488446,199400339,202257039,205063468,207839287,210610776,213395411,216203499,219026365,221839235,224606531,227303175,229918547,232461746,234951154,237414495,239870937,..
12906,Isle of Man,SP.POP.TOTL,0,0,70313,70963,71305,71484,71724,72183,72908,73832,74870,75892,76803,77577,78246,78840,79410,79994,80598,81203,81798,82358,82869,..
12907,India,SP.POP.TOTL,0,0,849515000,866530000,882821000,899329000,915697000,932180000,948758852.890549,965428183.114848,982182462.141349,999016010.49748,1015923000,1032473426.104,1048640720.5863,1064398611.55152,1079721193.94537,1094583000,1109811147.4504,1124786997.09709,1139964931.64188,1155347678.02895,1170938000,..
12908,Ireland,SP.POP.TOTL,0,0,3505800,3525700,3549100,3563300,3570700,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4260341,4356931,4425683,4458942,4481430,..
12909,"Iran, Islamic Rep.",SP.POP.TOTL,0,0,54870583,56071545,57067645,57940444,58808655,59757114,60815686,61955730,63133032,64278307,65342319,66313553,67212850,68061695,68893323,69732007,70582086,71435498,72289291,73137148,73973630,..
12910,Iraq,SP.POP.TOTL,0,0,18194212.5,18706560.7210734,19233336.645442,19774946.5565936,20331808.1789415,20904351,21545637.5322459,22206596.926684,22887832.691243,23589966.847773,24313640.5,24937728.4493926,25577835.6275214,26234373.2195238,26907762.9649292,27598437.4285714,28432903.7826617,29292601.0614342,30178292.1471278,31090762.9884883,32030823.2982082,..
12911,Iceland,SP.POP.TOTL,0,0,254800,258000,261100,263800,266000,268000,270000,272000,274000,277500,281000,285000,288000,289521,292074,296734,303782,311566,317414,318499,317398,..
12912,Israel,SP.POP.TOTL,0,0,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7624600,..
12913,Italy,SP.POP.TOTL,0,0,56719000,56758650,56797650,56832750,56844650,56846100,56862800,56893800,56910950,56921550,56948600,56980700,57157400,57604650,58175300,58607050,58941499,59375289,59832179,60192698,60483521,..
12914,Jamaica,SP.POP.TOTL,0,0,2390000,2406041.9876587,2423043.60848551,2441023.64567244,2460002.05465619,2480000,2509923.42512675,2534068.67507572,2556780.0511581,2574289.36407701,2589388.55137656,2604788.61906298,2617495.22444646,2625700,2638100,2650400,2663100,2675800,2687200,2695600,2702300,..
12915,Jordan,SP.POP.TOTL,0,0,3170000,3545000,3733000,3905930.64613513,4060839.76095769,4195000,4325045,4459121.395,4597400,4680500,4797500,4917500,5038000,5164000,5290000,5411500,5537000,5662000,5787000,5915000,6047000,..
12916,Japan,SP.POP.TOTL,0,0,123537000,123921000,124229000,124536000,124961000,125439000,125761000,126091000,126410000,126650000,126870000,127149000,127445000,127718000,127761000,127773000,127756000,127770750,127704040,127557958,127450459,..
12917,Kazakhstan,SP.POP.TOTL,0,0,16348000,16450500,16439095.1712678,16330419.0041162,16095198.9372608,15815626.3821576,15577894.256927,15333703.0400357,15071300.1250722,14928425.8540544,14883626,14858335,14858948,14909019,15012984,15147029,15308085,15484192,15673999,15925000,16316050,..
12918,Kenya,SP.POP.TOTL,0,0,23447177,24240108,25042330,25846436,26642887,27425720,28191597,28944780,29696410,30462154,31253701,32076186,32927864,33805301,34702176,35614576,36540948,37485246,38455418,39462188,40512682,..
12919,Kyrgyz Republic,SP.POP.TOTL,0,0,4423000,4495000,4546000,4543000,4540000,4589900,4657000,4725000,4797000,4864600,4915300,4954800,4993200,5038600,5092802,5143500,5192100,5234800,5277900,5321354.85787423,5365167.49529578,..
12920,Cambodia,SP.POP.TOTL,0,0,9531928,9868226,10205755,10539239,10862069,11169233,11458858,11731187,11986128,12224414,12446949,12653684,12845222,13024171,13193961,13357574,13515884,13669857,13822644,13977903,14138255,..
12921,Kiribati,SP.POP.TOTL,0,0,71845,73163,74263,75227,76188,77248,78431,79713,81085,82524,84010,85550,87147,88776,90398,91988,93534,95043,96532,98027,99546,..
12922,St. Kitts and Nevis,SP.POP.TOTL,0,0,42025,41800,41585.1406851639,41380.2778078061,41185.2742758505,41000,40870,40740,40130,42260,44286,46111,46710,46710,48543,49173,49811,50455,51102,51752,52402,..
12923,"Korea, Rep.",SP.POP.TOTL,0,0,42869000,43268000,43663000,44056000,44453000,45093000,45525000,45954000,46287000,46617000,47008000,47357000,47622000,47859000,48039000,48138000,48297000,48456000,48607000,48747000,48875000,..
12924,Kosovo,SP.POP.TOTL,0,0,1862000,1898000,1932000,1965000,1997000,2029000,2059000,2086000,1966000,1762000,1700000,1721000,1737000,1748000,1757000,1767000,1777000,1785000,1795000,1805000,1815000,..
12925,Kuwait,SP.POP.TOTL,0,0,2087687,2031004,..,..,..,1627911,1628120,1678812,1763693,1857217,1940786,2009588,2069816,2126786,2189485,2264014,2351441,2447818,2548351,2646286,2736732,..
12926,Latin America & Caribbean,SP.POP.TOTL,0,0,436563801,444478825.987659,452344611.749171,460167857.92348,467974797.328932,475780008,483587887.425127,491387049.428173,499129354.947793,506764025.422199,514251596.959271,521601579.043853,528805600.900188,535867595.56834,542816871,549657318,556388966,563005619,569544686.560104,576048447.816941,582554334,..
